merchant_name,merchant_category,amount,is_recurring,user_balance_pre,hour,day_of_week,label_category_enc,label_urgency_enc
26,15,47856,0,86318,1,0,2,2
16,4,11365,1,78110,5,3,2,2
34,11,28606,0,58676,10,5,0,0
9,8,42277,0,52546,21,6,2,2
3,2,12372,0,72628,3,4,1,1
16,4,38162,0,77010,0,0,2,2
28,3,21298,0,45247,7,3,0,0
20,9,10080,0,57363,16,3,0,0
13,5,1734,0,72464,13,4,1,1
27,15,2021,0,9994,8,0,2,2
11,3,7267,0,51294,0,4,0,0
14,8,9214,0,77862,1,5,2,2
12,14,35121,0,70345,2,2,0,0
11,3,34544,0,56668,19,4,0,0
12,14,385,0,94662,11,2,0,0
7,7,39052,0,92775,1,4,1,1
16,4,23010,0,84314,1,3,2,2
18,0,1191,0,19019,20,1,1,1
26,15,6763,1,96324,19,2,2,2
26,15,42288,0,66976,19,6,2,2
20,9,11301,0,75423,7,2,0,0
13,5,9880,0,24244,9,3,1,1
9,8,39731,1,28132,10,1,2,2
10,5,2842,0,2287,16,4,1,1
26,15,17249,0,23144,12,6,2,2
24,13,46089,1,75763,12,2,0,0
19,0,48254,0,83738,2,2,1,1
33,2,45344,0,12561,5,4,1,1
6,12,43572,0,78823,17,5,0,0
20,9,3357,0,94919,7,6,0,0
9,8,42432,1,40336,12,0,2,2
19,0,21746,0,95468,23,5,1,1
13,5,36077,0,70814,3,5,1,1
12,14,43763,0,98481,4,1,0,0
0,12,43442,0,46791,19,4,0,0
23,10,32509,1,28789,18,1,2,2
6,12,15850,0,20718,8,4,0,0
20,9,34475,0,62234,4,3,0,0
32,0,42727,0,54044,18,2,1,1
7,7,16081,0,96025,14,1,1,1
5,6,1658,0,95403,21,2,1,1
5,6,47333,0,4678,2,2,1,1
7,7,30474,0,22151,8,1,1,1
5,6,13015,0,37247,20,3,1,1
22,6,30734,0,59067,8,6,1,1
24,13,17771,1,83722,17,4,0,0
18,0,1972,0,8814,4,1,1,1
2,2,23113,0,14909,3,5,1,1
35,13,19754,1,45522,1,4,0,0
11,3,13844,0,45512,7,6,0,0
24,13,39200,1,35210,2,6,0,0
19,0,40761,0,99909,1,4,1,1
31,1,7418,0,19143,21,6,0,0
27,15,11035,1,53073,6,5,2,2
16,4,9864,0,72767,18,1,2,2
23,10,7375,1,91188,7,5,2,2
30,9,34737,0,25723,5,0,0,0
17,14,22527,0,11018,19,0,0,0
22,6,41113,0,11093,14,1,1,1
3,2,5237,0,62973,6,5,1,1
17,14,20590,0,99564,3,6,0,0
4,4,27486,1,18288,13,3,2,2
11,3,29960,0,26687,6,0,0,0
7,7,6356,0,18902,22,6,1,1
20,9,27833,0,94759,20,0,0,0
34,11,6752,0,23280,6,2,0,0
25,15,16978,0,69407,9,1,2,2
10,5,1025,0,77721,6,3,1,1
15,11,5594,0,79602,15,1,0,0
26,15,40631,1,78843,7,4,2,2
34,11,3987,0,41232,6,4,0,0
2,2,40440,0,77855,13,6,1,1
24,13,28982,1,30327,19,5,0,0
8,10,18476,0,30535,4,6,2,2
6,12,6027,0,86689,6,2,0,0
21,6,24302,0,80166,0,0,1,1
6,12,3127,0,89566,14,2,0,0
32,0,16242,0,33969,0,2,1,1
17,14,29038,0,50123,5,3,0,0
31,1,47176,0,43915,7,2,0,0
6,12,12819,0,11651,17,5,0,0
0,12,28665,0,81114,22,5,0,0
31,1,45036,0,86112,3,3,0,0
30,9,44546,0,84715,21,0,0,0
27,15,9738,1,90064,14,1,2,2
4,4,25647,0,45029,22,5,2,2
14,8,33473,1,15120,10,1,2,2
31,1,48016,0,66484,6,4,0,0
35,13,6519,1,78317,0,0,0,0
10,5,21219,0,58519,21,5,1,1
34,11,7565,0,4026,8,5,0,0
16,4,164,0,58443,6,4,2,2
12,14,24555,0,26255,13,5,0,0
7,7,3450,0,1856,1,4,1,1
24,13,48754,1,68754,2,0,0,0
21,6,48909,0,41090,0,4,1,1
21,6,39057,0,41946,21,4,1,1
16,4,3195,0,31661,12,4,2,2
1,7,39722,0,94718,8,5,1,1
34,11,44626,0,46111,13,2,0,0
35,13,27884,1,71502,23,4,0,0
21,6,16063,0,72518,6,5,1,1
4,4,4797,0,6852,3,2,2,2
28,3,16127,0,37307,1,6,0,0
11,3,10564,0,20016,3,3,0,0
18,0,43192,0,72183,16,3,1,1
32,0,2166,0,72612,16,1,1,1
29,1,34373,0,16432,22,0,0,0
19,0,692,0,31637,11,6,1,1
30,9,48483,0,50356,7,2,0,0
16,4,42568,0,64213,11,1,2,2
8,10,2901,0,3532,2,5,2,2
29,1,45893,0,94514,12,0,0,0
30,9,30033,0,15460,17,1,0,0
7,7,1907,0,86248,13,5,1,1
28,3,14301,0,60632,7,3,0,0
31,1,38382,0,99259,15,6,0,0
6,12,17109,0,48127,3,1,0,0
24,13,22652,1,44858,17,6,0,0
23,10,28135,0,65841,13,6,2,2
16,4,48227,0,90199,7,1,2,2
24,13,15862,1,77131,3,5,0,0
28,3,48739,0,53154,8,6,0,0
32,0,24496,0,48138,12,4,1,1
4,4,12918,1,71864,21,5,2,2
0,12,10970,0,96108,8,2,0,0
6,12,4611,0,40074,12,2,0,0
10,5,32490,0,56108,7,5,1,1
27,15,44662,0,14976,6,6,2,2
15,11,44939,0,39584,22,3,0,0
12,14,19467,0,67524,7,6,0,0
13,5,13679,0,54981,22,0,1,1
27,15,25547,1,41550,3,6,2,2
30,9,14285,0,49967,2,0,0,0
26,15,18338,0,71447,0,6,2,2
19,0,47871,0,30255,9,6,1,1
12,14,49043,0,19501,4,0,0,0
23,10,3878,0,50740,0,4,2,2
1,7,2962,0,35132,6,5,1,1
35,13,5471,1,71700,13,2,0,0
35,13,18500,1,63390,15,1,0,0
26,15,35258,1,15470,7,2,2,2
5,6,22032,0,89254,9,2,1,1
20,9,38218,0,81017,10,2,0,0
3,2,8935,0,14453,7,4,1,1
11,3,35901,0,54137,6,4,0,0
12,14,36334,0,81739,7,6,0,0
27,15,5144,1,65055,14,5,2,2
15,11,6307,0,53968,2,5,0,0
23,10,24120,1,46689,10,2,2,2
15,11,27530,0,78708,21,2,0,0
9,8,36836,0,66968,5,6,2,2
14,8,25787,0,70020,14,3,2,2
28,3,42239,0,2199,17,4,0,0
34,11,22910,0,25210,2,6,0,0
11,3,14636,0,91077,20,4,0,0
28,3,5138,0,62130,22,2,0,0
1,7,49534,0,6451,3,3,1,1
19,0,44176,0,21909,8,2,1,1
6,12,33909,0,44134,21,4,0,0
2,2,27697,0,31225,22,5,1,1
24,13,18348,1,96512,21,5,0,0
24,13,22514,1,14372,22,1,0,0
31,1,21246,0,73592,0,6,0,0
20,9,11863,0,14432,0,0,0,0
9,8,2545,1,16427,16,6,2,2
18,0,39305,0,34725,7,5,1,1
28,3,47504,0,73226,10,0,0,0
32,0,20675,0,51567,21,5,1,1
32,0,30921,0,78856,4,0,1,1
22,6,38579,0,56683,15,6,1,1
17,14,8987,0,83027,15,1,0,0
8,10,30305,1,63867,22,3,2,2
2,2,49935,0,12682,1,1,1,1
31,1,13613,0,28784,7,3,0,0
9,8,29776,1,4272,18,3,2,2
11,3,43148,0,30169,3,0,0,0
25,15,11913,1,40559,0,2,2,2
23,10,6264,0,90722,1,3,2,2
5,6,44252,0,32695,9,4,1,1
34,11,20320,0,2389,6,0,0,0
6,12,17693,0,22545,11,2,0,0
35,13,10411,1,91349,17,1,0,0
12,14,45824,0,79264,0,3,0,0
34,11,46076,0,12409,8,1,0,0
29,1,27397,0,36409,8,3,0,0
11,3,32539,0,46578,18,4,0,0
9,8,2651,1,42432,3,3,2,2
6,12,6217,0,90202,19,3,0,0
23,10,5086,0,87977,5,6,2,2
9,8,25221,0,42380,1,3,2,2
8,10,2409,1,83622,22,3,2,2
20,9,46704,0,50517,16,1,0,0
8,10,37445,1,45978,15,6,2,2
10,5,37369,0,33274,5,0,1,1
14,8,40805,1,30711,21,2,2,2
1,7,19371,0,788,5,6,1,1
8,10,17805,1,54254,16,4,2,2
0,12,15706,0,34231,11,5,0,0
12,14,48437,0,69550,8,6,0,0
1,7,33374,0,57471,11,5,1,1
23,10,16424,0,95849,13,0,2,2
10,5,36438,0,43723,15,4,1,1
16,4,13482,0,45067,23,3,2,2
23,10,39996,0,36148,19,3,2,2
18,0,28078,0,79805,4,1,1,1
3,2,21249,0,79266,8,0,1,1
13,5,3036,0,34397,20,2,1,1
14,8,2566,1,78083,19,1,2,2
1,7,36176,0,67170,17,2,1,1
7,7,48568,0,96146,18,2,1,1
13,5,28260,0,59478,19,1,1,1
4,4,26876,1,92354,20,0,2,2
27,15,38388,1,7248,20,6,2,2
4,4,5394,1,3949,12,2,2,2
7,7,6825,0,44634,20,6,1,1
17,14,28420,0,95906,19,3,0,0
3,2,35674,0,95916,23,4,1,1
25,15,6386,0,50878,8,4,2,2
1,7,13496,0,37735,14,6,1,1
17,14,37814,0,68280,21,3,0,0
7,7,49872,0,2680,9,4,1,1
34,11,46460,0,76077,10,6,0,0
33,2,3085,0,18288,9,0,1,1
23,10,4825,1,62317,23,6,2,2
33,2,8250,0,39908,12,4,1,1
3,2,44827,0,32051,12,6,1,1
20,9,48896,0,23100,9,2,0,0
0,12,41334,0,54406,14,2,0,0
0,12,49824,0,98627,12,0,0,0
10,5,21273,0,67628,23,4,1,1
25,15,5643,1,3348,14,6,2,2
16,4,39492,0,44207,19,6,2,2
27,15,42220,1,66522,18,5,2,2
20,9,23055,0,69205,2,6,0,0
21,6,25481,0,43432,21,0,1,1
21,6,49078,0,55872,19,5,1,1
6,12,13946,0,82926,2,2,0,0
13,5,49069,0,97329,17,0,1,1
32,0,35307,0,9929,16,5,1,1
14,8,24399,1,58138,22,5,2,2
29,1,46896,0,97858,4,5,0,0
32,0,29361,0,40012,17,1,1,1
16,4,28149,1,23183,17,5,2,2
24,13,16156,1,51934,5,2,0,0
22,6,40355,0,73149,13,2,1,1
20,9,32592,0,49564,21,2,0,0
0,12,18794,0,66355,10,0,0,0
24,13,12568,1,58974,3,2,0,0
1,7,49464,0,31960,16,3,1,1
16,4,36641,0,62801,19,1,2,2
1,7,1576,0,63416,4,1,1,1
12,14,20293,0,78720,6,2,0,0
9,8,5884,0,10465,10,3,2,2
14,8,3992,0,82025,18,1,2,2
22,6,47130,0,6596,23,0,1,1
5,6,24518,0,52722,6,5,1,1
18,0,19138,0,95180,23,0,1,1
18,0,21958,0,86312,21,4,1,1
12,14,22510,0,24131,2,5,0,0
34,11,2190,0,83245,2,6,0,0
5,6,30666,0,4288,23,0,1,1
31,1,48309,0,32680,0,3,0,0
15,11,5255,0,79144,9,6,0,0
3,2,5786,0,72277,15,0,1,1
9,8,18232,1,53163,9,1,2,2
6,12,30927,0,59309,8,1,0,0
34,11,43938,0,507,18,1,0,0
34,11,44088,0,85814,10,6,0,0
25,15,24536,0,93825,1,2,2,2
13,5,39447,0,77330,1,6,1,1
29,1,47176,0,22005,22,6,0,0
32,0,47940,0,24155,3,1,1,1
20,9,18828,0,2773,8,3,0,0
30,9,40938,0,70627,5,1,0,0
35,13,16705,1,7682,3,5,0,0
14,8,34960,1,51427,2,6,2,2
6,12,20254,0,59622,2,0,0,0
29,1,29839,0,96606,16,1,0,0
23,10,29932,1,39720,18,2,2,2
26,15,21550,0,79891,22,0,2,2
28,3,49009,0,88606,13,3,0,0
30,9,23519,0,11259,10,6,0,0
34,11,32664,0,63292,18,2,0,0
14,8,13440,0,48533,11,6,2,2
26,15,23387,1,67886,0,6,2,2
7,7,20958,0,70559,13,6,1,1
9,8,41892,1,22492,13,6,2,2
20,9,22626,0,82107,5,3,0,0
0,12,11294,0,73113,1,6,0,0
12,14,24793,0,60886,17,4,0,0
14,8,6463,0,77517,0,6,2,2
31,1,48094,0,7772,22,4,0,0
7,7,12491,0,34462,18,1,1,1
0,12,6836,0,90826,16,2,0,0
4,4,3509,0,77521,11,1,2,2
8,10,33851,1,41708,1,3,2,2
9,8,6042,0,11923,11,2,2,2
31,1,16448,0,11490,3,4,0,0
12,14,3637,0,8727,14,3,0,0
21,6,3959,0,40779,12,2,1,1
16,4,35019,0,12027,13,5,2,2
22,6,48622,0,53881,9,5,1,1
33,2,30024,0,53817,17,1,1,1
18,0,20116,0,43168,19,2,1,1
8,10,9364,1,53795,22,2,2,2
3,2,3709,0,55153,23,2,1,1
28,3,27582,0,14215,14,6,0,0
10,5,1231,0,8216,7,2,1,1
23,10,8881,0,97500,14,1,2,2
24,13,33094,1,17007,21,2,0,0
20,9,41914,0,53205,18,3,0,0
10,5,2097,0,69847,19,4,1,1
30,9,48973,0,1008,12,3,0,0
32,0,43488,0,83618,19,3,1,1
30,9,49911,0,17889,2,0,0,0
22,6,13288,0,21196,15,2,1,1
22,6,43419,0,61225,3,1,1,1
30,9,16751,0,25583,7,0,0,0
28,3,40080,0,46329,0,0,0,0
3,2,47103,0,6358,1,4,1,1
24,13,1144,1,50320,23,4,0,0
26,15,12022,1,34860,13,3,2,2
17,14,31367,0,35036,12,2,0,0
3,2,47155,0,76465,1,4,1,1
29,1,28650,0,51898,7,6,0,0
14,8,6245,1,51477,23,3,2,2
15,11,14554,0,67978,10,0,0,0
16,4,22879,1,56280,17,6,2,2
31,1,25616,0,86876,9,5,0,0
35,13,38869,1,3518,0,0,0,0
9,8,697,1,37127,22,3,2,2
4,4,49492,1,76183,0,3,2,2
14,8,13686,1,43658,12,1,2,2
2,2,16214,0,73915,16,3,1,1
0,12,38708,0,93731,7,2,0,0
7,7,37020,0,96323,4,5,1,1
19,0,28968,0,17296,12,0,1,1
12,14,48296,0,54087,13,3,0,0
22,6,21817,0,96013,1,6,1,1
13,5,612,0,73453,15,0,1,1
34,11,25003,0,90778,1,5,0,0
23,10,43585,0,87325,8,6,2,2
8,10,47083,1,70822,1,3,2,2
14,8,16187,0,49457,13,5,2,2
34,11,28090,0,70646,2,1,0,0
34,11,26937,0,84273,12,4,0,0
13,5,21330,0,72807,22,5,1,1
7,7,37752,0,43157,3,1,1,1
3,2,5300,0,30784,6,5,1,1
29,1,21227,0,45669,2,6,0,0
23,10,18092,1,70944,5,0,2,2
1,7,45046,0,8937,2,0,1,1
10,5,28184,0,58664,17,3,1,1
11,3,27913,0,34208,5,4,0,0
7,7,23404,0,42219,6,6,1,1
34,11,7413,0,80634,8,0,0,0
15,11,47457,0,1540,6,5,0,0
12,14,4099,0,14951,0,0,0,0
21,6,49815,0,97022,21,3,1,1
35,13,18501,1,19450,17,1,0,0
9,8,43538,0,79169,14,3,2,2
13,5,36360,0,6898,20,0,1,1
15,11,5527,0,83569,0,5,0,0
1,7,13468,0,26260,15,2,1,1
29,1,14463,0,57992,0,2,0,0
17,14,26330,0,98393,2,4,0,0
17,14,17218,0,36225,23,0,0,0
12,14,38489,0,20716,21,6,0,0
34,11,17619,0,98507,8,0,0,0
30,9,3250,0,82960,3,4,0,0
13,5,40997,0,75654,20,5,1,1
24,13,26889,1,58754,15,1,0,0
12,14,11287,0,11705,6,5,0,0
14,8,1385,1,88787,14,4,2,2
33,2,36080,0,18687,1,0,1,1
10,5,27414,0,34555,21,5,1,1
13,5,42131,0,67608,3,1,1,1
10,5,29316,0,74054,17,2,1,1
20,9,5486,0,87833,14,0,0,0
29,1,31771,0,49605,20,5,0,0
24,13,19691,1,13079,23,2,0,0
3,2,44152,0,13647,13,1,1,1
8,10,34005,1,84922,7,4,2,2
7,7,29259,0,57434,22,4,1,1
2,2,2505,0,63599,20,3,1,1
33,2,47632,0,80815,23,0,1,1
0,12,28405,0,70891,10,3,0,0
11,3,27004,0,74382,22,3,0,0
25,15,17508,0,80780,10,5,2,2
10,5,19659,0,15252,17,4,1,1
17,14,30680,0,16882,7,5,0,0
28,3,21925,0,84838,11,0,0,0
4,4,18957,1,81051,23,0,2,2
29,1,45597,0,70827,0,4,0,0
23,10,24039,0,61880,18,4,2,2
13,5,6906,0,29761,14,4,1,1
20,9,6341,0,52077,7,6,0,0
17,14,14124,0,81708,6,5,0,0
35,13,9574,1,70807,16,5,0,0
12,14,44281,0,98787,11,1,0,0
20,9,32068,0,47964,19,4,0,0
34,11,3003,0,20866,3,6,0,0
28,3,27005,0,22473,20,6,0,0
6,12,223,0,39898,19,3,0,0
11,3,26343,0,78212,5,2,0,0
7,7,43972,0,77815,6,4,1,1
0,12,36536,0,46283,11,0,0,0
3,2,34060,0,93937,20,5,1,1
6,12,46885,0,53246,16,4,0,0
4,4,12614,1,80255,16,6,2,2
26,15,30254,1,46104,0,3,2,2
21,6,28826,0,98765,14,4,1,1
16,4,37758,1,4883,5,4,2,2
23,10,20666,0,89616,10,0,2,2
35,13,49203,1,48362,7,1,0,0
34,11,26432,0,89216,9,0,0,0
9,8,32003,1,31977,17,5,2,2
15,11,32150,0,8075,16,2,0,0
35,13,17800,1,11690,17,5,0,0
12,14,49467,0,25908,20,2,0,0
29,1,12523,0,6677,11,2,0,0
0,12,32376,0,83763,2,3,0,0
34,11,44164,0,29993,6,3,0,0
34,11,4199,0,91530,4,1,0,0
14,8,43628,0,7256,18,2,2,2
17,14,24004,0,73994,23,2,0,0
25,15,11510,1,45419,6,4,2,2
18,0,30959,0,78002,0,1,1,1
24,13,28225,1,76950,17,0,0,0
35,13,12953,1,22290,10,6,0,0
23,10,10524,1,49994,18,6,2,2
30,9,21933,0,81593,22,2,0,0
33,2,17408,0,82967,15,3,1,1
13,5,45979,0,28650,5,4,1,1
33,2,18870,0,10515,23,0,1,1
3,2,14113,0,50575,11,2,1,1
25,15,22259,0,19424,15,5,2,2
28,3,29234,0,95170,12,1,0,0
11,3,32648,0,11021,20,0,0,0
35,13,1928,1,10264,21,0,0,0
14,8,21310,0,35491,17,5,2,2
28,3,29126,0,22649,15,6,0,0
10,5,12918,0,712,3,5,1,1
13,5,30817,0,63795,2,5,1,1
34,11,28640,0,14709,17,6,0,0
16,4,9562,0,97553,11,2,2,2
27,15,27695,1,86248,23,3,2,2
15,11,6247,0,65903,16,2,0,0
6,12,36860,0,6965,21,4,0,0
11,3,37737,0,29646,0,5,0,0
23,10,19588,0,86265,22,3,2,2
7,7,30722,0,39626,23,0,1,1
10,5,21261,0,94599,3,6,1,1
27,15,16495,1,75096,12,4,2,2
26,15,19653,0,17629,7,4,2,2
4,4,8186,1,72892,3,6,2,2
28,3,26124,0,71911,11,2,0,0
4,4,30401,1,36842,23,3,2,2
3,2,4489,0,78928,7,0,1,1
24,13,11363,1,53129,3,3,0,0
8,10,27850,1,75392,10,1,2,2
16,4,18210,0,67923,11,3,2,2
32,0,24220,0,71965,12,6,1,1
14,8,379,0,54010,11,5,2,2
19,0,5635,0,63416,4,3,1,1
7,7,37711,0,29030,9,6,1,1
28,3,10777,0,96759,17,6,0,0
21,6,9965,0,71682,3,0,1,1
29,1,24193,0,67769,21,3,0,0
26,15,22308,1,99900,10,2,2,2
11,3,32405,0,11175,2,4,0,0
14,8,22736,0,54345,18,4,2,2
22,6,19987,0,10161,21,1,1,1
10,5,21724,0,12718,20,6,1,1
18,0,41466,0,73281,21,1,1,1
14,8,29474,1,50986,10,0,2,2
11,3,26557,0,60466,3,3,0,0
21,6,25513,0,37175,5,6,1,1
2,2,46919,0,77455,14,0,1,1
32,0,41980,0,62420,14,2,1,1
21,6,14897,0,23705,0,1,1,1
16,4,49575,0,66019,0,1,2,2
28,3,19904,0,71651,18,1,0,0
6,12,47637,0,28971,7,1,0,0
17,14,1380,0,45183,4,2,0,0
30,9,29919,0,78402,13,1,0,0
6,12,27202,0,15883,18,0,0,0
5,6,37857,0,62452,20,6,1,1
16,4,19100,1,88791,19,1,2,2
34,11,30334,0,20142,6,5,0,0
35,13,25488,1,90038,5,1,0,0
6,12,17687,0,89668,3,4,0,0
25,15,33357,0,34293,4,6,2,2
17,14,847,0,57368,5,6,0,0
15,11,14418,0,68579,0,2,0,0
30,9,41046,0,58546,1,2,0,0
16,4,30796,1,5858,10,2,2,2
15,11,24757,0,29705,14,4,0,0
23,10,4671,0,88328,21,6,2,2
4,4,23535,1,16648,22,1,2,2
8,10,43398,1,4757,12,0,2,2
0,12,10845,0,30886,18,4,0,0
21,6,14234,0,81342,19,1,1,1
7,7,24943,0,3456,6,0,1,1
13,5,46481,0,30196,22,5,1,1
13,5,42984,0,17606,16,4,1,1
16,4,21275,0,18925,6,2,2,2
31,1,33251,0,45540,0,0,0,0
21,6,25170,0,35221,13,0,1,1
6,12,22424,0,32666,20,0,0,0
27,15,11026,1,47962,22,4,2,2
35,13,21332,1,32950,5,2,0,0
0,12,24031,0,44149,8,4,0,0
34,11,35774,0,52520,5,4,0,0
21,6,47423,0,77844,22,1,1,1
28,3,5025,0,63484,13,4,0,0
2,2,26398,0,54856,12,5,1,1
20,9,10551,0,68578,14,4,0,0
29,1,10422,0,41094,19,0,0,0
15,11,37866,0,15324,13,3,0,0
6,12,7627,0,56482,9,3,0,0
14,8,35614,0,73468,1,5,2,2
30,9,1370,0,42991,13,6,0,0
23,10,20561,0,44864,3,6,2,2
35,13,9742,1,89773,5,3,0,0
29,1,23748,0,39501,16,5,0,0
29,1,18150,0,69945,16,4,0,0
31,1,17733,0,53687,21,0,0,0
16,4,42713,0,97456,19,3,2,2
12,14,26691,0,89752,23,5,0,0
7,7,11294,0,7158,11,6,1,1
5,6,35132,0,45281,7,2,1,1
14,8,37643,0,49319,2,5,2,2
35,13,45240,1,73296,20,5,0,0
27,15,3309,1,12024,19,0,2,2
4,4,15115,1,18139,6,0,2,2
29,1,48696,0,87487,4,6,0,0
11,3,556,0,13037,14,5,0,0
11,3,32628,0,80362,23,3,0,0
25,15,8562,1,46427,8,6,2,2
21,6,36954,0,20781,0,0,1,1
35,13,14966,1,92909,19,2,0,0
27,15,37806,0,85361,23,4,2,2
2,2,10685,0,78276,16,0,1,1
17,14,8284,0,10635,12,1,0,0
4,4,18608,0,79345,12,3,2,2
16,4,30213,1,40176,16,6,2,2
0,12,19697,0,74069,6,3,0,0
15,11,25362,0,17576,17,4,0,0
18,0,4693,0,23806,16,2,1,1
4,4,49889,1,85141,18,1,2,2
30,9,49350,0,34301,12,2,0,0
0,12,41365,0,45406,20,2,0,0
30,9,39657,0,49834,11,5,0,0
11,3,26714,0,99155,8,0,0,0
18,0,44425,0,85380,22,4,1,1
21,6,17808,0,70484,10,4,1,1
0,12,19302,0,62221,10,1,0,0
22,6,2103,0,95002,6,5,1,1
25,15,4413,0,55412,19,6,2,2
30,9,31418,0,54921,19,1,0,0
23,10,25131,0,91532,13,6,2,2
24,13,17250,1,78343,23,2,0,0
19,0,39395,0,30768,9,5,1,1
1,7,6670,0,89467,2,4,1,1
4,4,7225,1,93658,4,1,2,2
8,10,26052,1,41229,23,5,2,2
20,9,27697,0,75417,13,3,0,0
29,1,8349,0,80503,3,6,0,0
2,2,34669,0,97095,10,1,1,1
0,12,10449,0,75893,12,6,0,0
2,2,27445,0,90204,21,0,1,1
30,9,23228,0,33162,2,2,0,0
8,10,28364,0,21933,18,1,2,2
4,4,26490,1,43025,11,3,2,2
14,8,39756,1,74263,17,3,2,2
5,6,19801,0,59912,12,0,1,1
6,12,9645,0,59693,21,4,0,0
18,0,46346,0,43083,11,3,1,1
22,6,18721,0,23573,4,4,1,1
11,3,40682,0,65080,5,2,0,0
22,6,28468,0,58548,13,5,1,1
18,0,12974,0,40578,12,6,1,1
27,15,21036,0,28288,15,1,2,2
12,14,33745,0,61947,9,0,0,0
33,2,13084,0,33021,6,5,1,1
32,0,1390,0,63598,13,6,1,1
3,2,41326,0,89525,11,5,1,1
8,10,27828,1,41161,14,0,2,2
24,13,49786,1,62844,12,0,0,0
12,14,46930,0,60614,3,3,0,0
32,0,22830,0,6374,18,3,1,1
10,5,8325,0,33076,0,2,1,1
28,3,32047,0,93390,2,0,0,0
17,14,35117,0,65859,11,5,0,0
5,6,10053,0,20463,11,4,1,1
33,2,20124,0,9833,13,6,1,1
17,14,5841,0,17748,14,3,0,0
5,6,33973,0,10378,16,1,1,1
18,0,22726,0,3294,21,4,1,1
6,12,4581,0,81302,10,0,0,0
11,3,45451,0,65670,10,2,0,0
17,14,8047,0,51923,16,1,0,0
8,10,18297,1,54184,4,0,2,2
15,11,48923,0,54307,2,2,0,0
17,14,15661,0,41911,23,1,0,0
27,15,28661,0,10088,5,3,2,2
0,12,3687,0,41708,15,2,0,0
17,14,39136,0,58878,23,2,0,0
0,12,45047,0,28781,12,6,0,0
25,15,2854,1,98169,23,1,2,2
28,3,5254,0,37793,7,2,0,0
28,3,48116,0,28883,7,2,0,0
30,9,35354,0,78343,10,5,0,0
7,7,43120,0,15518,13,6,1,1
11,3,33409,0,62514,5,0,0,0
29,1,27655,0,78603,1,5,0,0
22,6,38845,0,50544,4,4,1,1
23,10,31467,0,23581,20,5,2,2
27,15,10329,0,94155,5,4,2,2
25,15,41932,1,73110,2,1,2,2
4,4,41536,1,25817,20,2,2,2
17,14,18628,0,2825,5,3,0,0
25,15,14645,0,7016,5,0,2,2
12,14,42144,0,33963,18,4,0,0
9,8,30341,0,10911,20,0,2,2
20,9,37081,0,5129,18,1,0,0
34,11,24517,0,9462,12,0,0,0
30,9,5605,0,56203,20,2,0,0
15,11,23109,0,88165,15,2,0,0
10,5,20001,0,33129,3,2,1,1
22,6,43079,0,58026,12,5,1,1
25,15,2221,1,18155,21,4,2,2
34,11,49803,0,28539,22,6,0,0
20,9,15956,0,2915,19,5,0,0
11,3,32548,0,90613,8,0,0,0
28,3,27342,0,14620,21,5,0,0
30,9,926,0,14065,12,2,0,0
21,6,24672,0,38520,8,4,1,1
25,15,3888,1,45339,11,2,2,2
22,6,37035,0,77327,1,0,1,1
20,9,41459,0,60563,18,6,0,0
24,13,24840,1,13265,19,6,0,0
26,15,18587,1,33101,22,5,2,2
21,6,2060,0,76556,14,6,1,1
19,0,10414,0,81120,23,2,1,1
27,15,45427,0,94068,15,1,2,2
16,4,20684,1,36082,19,0,2,2
24,13,45528,1,26013,8,5,0,0
10,5,9620,0,44648,1,3,1,1
2,2,26590,0,7798,4,3,1,1
35,13,2548,1,17492,5,6,0,0
5,6,25150,0,97959,7,3,1,1
28,3,23655,0,10830,0,5,0,0
5,6,6803,0,68209,15,3,1,1
27,15,4651,1,54608,7,0,2,2
22,6,35637,0,15541,4,4,1,1
24,13,34650,1,73025,9,2,0,0
30,9,38353,0,73490,8,6,0,0
15,11,21489,0,18920,13,3,0,0
2,2,18571,0,40181,18,2,1,1
26,15,10590,0,34516,14,6,2,2
7,7,12643,0,95420,5,6,1,1
4,4,30379,1,10567,15,2,2,2
21,6,4928,0,14901,6,6,1,1
24,13,44601,1,50392,17,3,0,0
1,7,39702,0,33076,11,5,1,1
27,15,5688,1,3712,0,1,2,2
31,1,6780,0,76542,0,3,0,0
33,2,43208,0,89175,6,2,1,1
6,12,26917,0,73926,3,0,0,0
0,12,3066,0,29394,21,0,0,0
1,7,13076,0,99540,4,6,1,1
28,3,20550,0,1772,13,4,0,0
32,0,20734,0,83885,6,1,1,1
27,15,20535,0,59539,18,4,2,2
15,11,37620,0,98127,12,1,0,0
13,5,6659,0,39285,1,5,1,1
14,8,1527,1,26443,18,0,2,2
17,14,17910,0,41748,13,3,0,0
24,13,21603,1,87190,11,3,0,0
5,6,47655,0,35591,5,4,1,1
9,8,17501,0,34352,3,3,2,2
25,15,15151,0,32865,16,2,2,2
19,0,49107,0,81092,3,2,1,1
23,10,19790,0,9780,4,3,2,2
26,15,11098,0,56418,13,2,2,2
12,14,4383,0,92620,9,4,0,0
17,14,26090,0,32145,23,6,0,0
31,1,35084,0,79478,11,0,0,0
6,12,6301,0,22224,15,3,0,0
10,5,25560,0,38330,23,3,1,1
7,7,19144,0,68795,4,0,1,1
6,12,41753,0,83881,13,1,0,0
1,7,30724,0,2088,13,4,1,1
10,5,1761,0,7519,18,2,1,1
